time 	 p1 	 p2 	 dp
1588992721.148854 	 1.863927 	 1.386929 	 -0.476998
1588992721.173023 	 1.921684 	 1.089676 	 -0.832008
1588992721.293809 	 2.114127 	 1.299297 	 -0.814830
1588992721.416823 	 4.883254 	 4.889727 	 0.006473
1588992721.529234 	 5.143910 	 5.075447 	 -0.068463
1588992721.643899 	 5.233783 	 5.139678 	 -0.094105
1588992721.669776 	 5.251209 	 5.180008 	 -0.071201
1588992721.797629 	 5.377430 	 5.329630 	 -0.047799
1588992721.920481 	 5.495434 	 5.444150 	 -0.051285
1588992722.032424 	 5.588544 	 5.533773 	 -0.054770
1588992722.146984 	 5.702814 	 5.640824 	 -0.061990
1588992722.172695 	 5.710781 	 5.663230 	 -0.047550
1588992722.301669 	 5.822063 	 5.725967 	 -0.096097
1588992722.421298 	 5.846959 	 5.830528 	 -0.016431
1588992722.531473 	 5.994589 	 5.946292 	 -0.048297
1588992722.648362 	 6.017742 	 5.983884 	 -0.033858
1588992722.672557 	 6.006539 	 6.028198 	 0.021659
1588992722.792460 	 6.126287 	 6.090188 	 -0.036098
1588992722.908254 	 6.210931 	 6.190517 	 -0.020414
1588992723.022471 	 6.221885 	 5.994340 	 -0.227545
1588992723.130990 	 1.361286 	 1.114821 	 -0.246466
1588992723.247022 	 -0.016182 	 0.036845 	 0.053027
1588992723.271189 	 -0.067716 	 0.003983 	 0.071699
1588992723.391355 	 -0.157838 	 -0.113026 	 0.044812
1588992723.507572 	 -1.399625 	 -0.889516 	 0.510109
1588992723.615270 	 -2.128815 	 -1.292824 	 0.835991
1588992723.731697 	 -4.974371 	 -5.015947 	 -0.041575
1588992723.840569 	 -5.158349 	 -5.148889 	 0.009460
1588992723.893679 	 -5.189718 	 -5.232538 	 -0.042820
1588992723.987856 	 -5.226065 	 -5.249965 	 -0.023900
1588992724.104778 	 -5.355522 	 -5.382658 	 -0.027136
1588992724.213361 	 -5.439420 	 -5.528048 	 -0.088628
1588992724.334364 	 -5.459585 	 -5.521077 	 -0.061492
1588992724.448663 	 -5.697337 	 -5.743394 	 -0.046057
1588992724.474221 	 -5.741651 	 -5.771277 	 -0.029626
1588992724.602902 	 -5.754348 	 -5.708042 	 0.046306
1588992724.715250 	 -5.798413 	 -5.836503 	 -0.038090
1588992724.837761 	 -5.997826 	 -6.044131 	 -0.046306
1588992724.952110 	 -5.989361 	 -6.110104 	 -0.120743
1588992724.977655 	 -5.851440 	 -6.061060 	 -0.209620
1588992725.100332 	 -6.072512 	 -6.155912 	 -0.083400
1588992725.209159 	 -6.182799 	 -6.266946 	 -0.084147
1588992725.326149 	 -6.291593 	 -6.099150 	 0.192442
1588992725.434960 	 -0.162568 	 -0.191446 	 -0.028879
1588992725.542615 	 -0.026887 	 -0.106802 	 -0.079915
1588992725.575174 	 -0.031368 	 -0.120743 	 -0.089375
1588992725.694609 	 -0.040829 	 -0.086138 	 -0.045310
1588992725.811178 	 0.330861 	 0.173771 	 -0.157091
1588992725.918587 	 1.496220 	 1.041628 	 -0.454592
1588992726.035949 	 1.870897 	 1.121045 	 -0.749853
1588992726.145945 	 2.074294 	 1.217390 	 -0.856903
1588992726.170406 	 2.519923 	 2.251550 	 -0.268374
1588992726.292025 	 4.755540 	 4.643759 	 -0.111781
1588992726.409274 	 4.936281 	 4.861595 	 -0.074687
1588992726.518151 	 5.110550 	 4.968148 	 -0.142402
1588992726.635971 	 5.156358 	 5.100592 	 -0.055766
1588992726.745930 	 5.253699 	 5.241251 	 -0.012448
1588992726.770305 	 5.268138 	 5.260919 	 -0.007220
1588992726.891748 	 5.411039 	 5.336352 	 -0.074687
1588992727.009073 	 5.547466 	 5.478008 	 -0.069458
1588992727.118605 	 5.594270 	 5.577341 	 -0.016929
1588992727.236330 	 5.725718 	 5.693852 	 -0.031866
1588992727.346426 	 5.823308 	 5.807126 	 -0.016182
1588992727.370695 	 5.854926 	 5.811358 	 -0.043567
1588992727.492031 	 5.926376 	 5.886792 	 -0.039584
1588992727.609034 	 6.031435 	 5.979403 	 -0.052032
1588992727.717715 	 6.124793 	 6.049110 	 -0.075682
1588992727.835162 	 6.192758 	 6.108362 	 -0.084396
1588992727.952471 	 4.482934 	 4.370655 	 -0.112279
1588992727.976524 	 1.963509 	 1.904506 	 -0.059002
1588992728.101306 	 0.018423 	 0.076927 	 0.058504
1588992728.210209 	 -0.066720 	 -0.051783 	 0.014937
1588992728.328381 	 -1.077478 	 -0.793420 	 0.284058
1588992728.437963 	 -2.232131 	 -1.265190 	 0.966942
1588992728.545913 	 -5.091380 	 -5.234281 	 -0.142900
1588992728.578655 	 -5.187726 	 -5.002503 	 0.185223
1588992728.698007 	 -5.239509 	 -5.229799 	 0.009709
1588992728.814707 	 -5.296519 	 -5.421744 	 -0.125224
1588992728.928910 	 -5.437179 	 -5.419005 	 0.018174
1588992729.106262 	 -5.528545 	 -5.621904 	 -0.093358
1588992729.164999 	 -5.632858 	 -5.702067 	 -0.069210
1588992729.180339 	 -5.627630 	 -5.705055 	 -0.077425
1588992729.370986 	 -5.779990 	 -5.822063 	 -0.042073
1588992729.398037 	 -5.797915 	 -5.922641 	 -0.124726
1588992729.581136 	 -5.914924 	 -6.023468 	 -0.108544
1588992729.622026 	 -5.949528 	 -6.013261 	 -0.063732
1588992729.804886 	 -6.149190 	 -5.998324 	 0.150867
1588992729.846904 	 -6.111100 	 -6.118071 	 -0.006971
1588992729.963736 	 -6.106121 	 -6.283626 	 -0.177505
1588992730.061353 	 -6.140228 	 -6.282879 	 -0.142651
1588992730.088961 	 -6.273170 	 -6.222383 	 0.050787
1588992730.280507 	 -6.196741 	 -6.354578 	 -0.157838
1588992730.307494 	 -6.487769 	 -6.525113 	 -0.037343
1588992730.487667 	 -0.054272 	 -0.111781 	 -0.057509
1588992730.528316 	 -0.039086 	 -0.115266 	 -0.076180
1588992730.709423 	 -0.040082 	 -0.102072 	 -0.061990
1588992730.750066 	 0.057011 	 0.125722 	 0.068712
1588992730.818201 	 0.910429 	 0.734169 	 -0.176260
1588992730.958792 	 2.083505 	 1.253738 	 -0.829767
1588992730.985434 	 1.719035 	 0.785702 	 -0.933333
1588992731.177477 	 4.691309 	 4.619859 	 -0.071450
1588992731.204180 	 4.806825 	 4.712720 	 -0.094105
1588992731.385567 	 5.032129 	 4.973376 	 -0.058753
1588992731.427984 	 5.170299 	 5.096110 	 -0.074189
1588992731.608318 	 5.319423 	 5.266396 	 -0.053027
1588992731.650135 	 5.377679 	 5.293034 	 -0.084645
1588992731.719306 	 5.392616 	 5.342078 	 -0.050538
1588992731.862374 	 5.500911 	 5.469543 	 -0.031368
1588992731.889399 	 5.535018 	 5.483485 	 -0.051534
1588992732.024496 	 5.648293 	 5.589042 	 -0.059251
1588992732.132722 	 5.785716 	 5.701818 	 -0.083898
1588992732.248317 	 5.833017 	 5.790446 	 -0.042571
1588992732.272232 	 5.887539 	 5.877083 	 -0.010456
1588992732.391225 	 6.010273 	 5.929363 	 -0.080910
1588992732.507502 	 6.063799 	 5.988614 	 -0.075184
1588992732.614000 	 6.124793 	 6.024962 	 -0.099831
1588992732.729713 	 6.186534 	 6.120561 	 -0.065973
1588992732.837507 	 5.583564 	 5.179012 	 -0.404552
1588992732.944613 	 0.416502 	 0.363723 	 -0.052778
1588992732.976999 	 0.002490 	 0.107549 	 0.105059
1588992733.095092 	 -0.067965 	 -0.037841 	 0.030124
1588992733.210600 	 -1.259215 	 -0.962958 	 0.296257
1588992733.317731 	 -2.173129 	 -1.326433 	 0.846696
1588992733.433523 	 -4.092324 	 -3.850339 	 0.241984
1588992733.541759 	 -4.415467 	 -4.287006 	 0.128461
1588992733.593701 	 -4.636539 	 -4.670895 	 -0.034356
1588992733.688381 	 -5.180506 	 -5.288553 	 -0.108047
1588992733.807419 	 -5.345812 	 -5.434440 	 -0.088628
1588992733.926905 	 -5.430208 	 -5.501409 	 -0.071201
1588992734.040436 	 -5.573357 	 -5.654517 	 -0.081159
1588992734.094744 	 -5.563648 	 -5.614186 	 -0.050538
1588992734.194906 	 -5.667213 	 -5.710283 	 -0.043069
1588992734.316829 	 -5.751111 	 -5.818827 	 -0.067716
1588992734.429975 	 -5.905214 	 -5.954259 	 -0.049044
1588992734.543613 	 -5.923388 	 -6.015502 	 -0.092113
1588992734.569286 	 -6.074753 	 -5.900733 	 0.174020
1588992734.694759 	 -6.165373 	 -6.235080 	 -0.069707
1588992734.816881 	 -6.158153 	 -6.198981 	 -0.040829
1588992735.000354 	 -6.243793 	 -6.303543 	 -0.059749
1588992735.017617 	 -6.312007 	 -6.353832 	 -0.041824
1588992735.130225 	 -6.272921 	 -6.307526 	 -0.034605
1588992735.242728 	 -6.392171 	 -6.418062 	 -0.025891
1588992735.267910 	 -6.328687 	 -6.388436 	 -0.059749
1588992735.395700 	 -6.535569 	 -6.604031 	 -0.068463
1588992735.514343 	 -1.922680 	 -1.894299 	 0.028381
1588992735.635076 	 -0.024896 	 -0.104063 	 -0.079168
1588992735.748101 	 -0.038090 	 -0.119747 	 -0.081657
1588992735.773475 	 0.138170 	 0.042073 	 -0.096097
1588992735.899061 	 1.530825 	 0.872339 	 -0.658486
1588992736.011959 	 1.995126 	 1.091170 	 -0.903956
1588992736.133932 	 2.220679 	 1.359046 	 -0.861634
1588992736.247625 	 4.932298 	 4.875785 	 -0.056513
1588992736.272928 	 5.038353 	 4.909145 	 -0.129208
1588992736.401821 	 5.222331 	 5.133703 	 -0.088628
1588992736.514434 	 5.293532 	 5.220090 	 -0.073442
1588992736.637271 	 5.437179 	 5.344568 	 -0.092611
1588992736.750939 	 5.513608 	 5.445892 	 -0.067716
1588992736.775970 	 5.590037 	 5.550702 	 -0.039335
1588992736.902296 	 5.720241 	 5.613688 	 -0.106553
1588992737.016347 	 5.768040 	 5.739908 	 -0.028132
1588992737.139554 	 5.874842 	 5.822063 	 -0.052778
1588992737.309064 	 5.975171 	 5.957246 	 -0.017925
1588992737.352918 	 6.059318 	 5.980399 	 -0.078919
1588992737.377422 	 6.040646 	 5.976914 	 -0.063732
1588992737.573892 	 6.144460 	 6.128029 	 -0.016431
1588992737.602295 	 6.244042 	 6.123797 	 -0.120245
1588992737.805527 	 6.347608 	 6.296821 	 -0.050787
1588992737.850838 	 6.356321 	 6.328438 	 -0.027883
1588992737.875548 	 6.323459 	 6.096163 	 -0.227296
1588992738.084208 	 -0.044812 	 0.037094 	 0.081906
1588992738.112689 	 -0.062737 	 -0.020414 	 0.042322
1588992738.302873 	 -1.865669 	 -1.131003 	 0.734666
1588992738.346344 	 -2.167652 	 -1.310500 	 0.857152
1588992738.465956 	 -2.521417 	 -2.517185 	 0.004232
1588992738.568556 	 -5.118018 	 -5.167312 	 -0.049293
1588992738.597010 	 -5.319672 	 -5.423984 	 -0.104312
1588992738.786890 	 -5.437677 	 -5.414773 	 0.022904
1588992738.830835 	 -5.466805 	 -5.497426 	 -0.030621
1588992739.021464 	 -5.467302 	 -5.564893 	 -0.097590
1588992739.065996 	 -5.524064 	 -5.547964 	 -0.023900
1588992739.091072 	 -5.648542 	 -5.636343 	 0.012199
1588992739.293371 	 -5.815591 	 -5.825798 	 -0.010207
1588992739.322327 	 -5.825051 	 -5.828536 	 -0.003485
1588992739.515633 	 -5.921148 	 -5.894260 	 0.026887
1588992739.559822 	 -5.914177 	 -5.908949 	 0.005228
1588992739.574210 	 -5.935836 	 -5.885298 	 0.050538
1588992739.781293 	 -6.112345 	 -5.914924 	 0.197421
1588992739.809521 	 -5.911189 	 -6.207446 	 -0.296257
1588992740.000727 	 -6.235578 	 -6.217155 	 0.018423
1588992740.044407 	 -6.263710 	 -6.123797 	 0.139913
1588992740.217006 	 -6.293086 	 -6.255494 	 0.037592
1588992740.258688 	 -4.752303 	 -4.168504 	 0.583800
1588992740.290616 	 -0.865617 	 -0.665706 	 0.199911
1588992740.492510 	 -0.039086 	 -0.092362 	 -0.053276
1588992740.517390 	 0.006971 	 0.047550 	 0.040580
1588992740.633468 	 1.206685 	 0.876820 	 -0.329865
1588992740.747420 	 2.087239 	 1.288840 	 -0.798399
1588992740.772275 	 2.092218 	 1.106356 	 -0.985862
1588992740.899734 	 2.212464 	 1.369004 	 -0.843460
1588992741.020239 	 4.939020 	 4.863586 	 -0.075433
1588992741.136370 	 5.104575 	 5.032627 	 -0.071948
1588992741.250551 	 5.223575 	 5.158349 	 -0.065226
1588992741.283849 	 5.223824 	 5.125238 	 -0.098586
1588992741.408002 	 5.364484 	 5.304735 	 -0.059749
1588992741.520626 	 5.419005 	 5.425727 	 0.006722
1588992741.634748 	 5.565391 	 5.485725 	 -0.079666
1588992741.747605 	 5.634351 	 5.628874 	 -0.005477
1588992741.781243 	 5.736174 	 5.682649 	 -0.053525
1588992741.906122 	 5.771028 	 5.683147 	 -0.087881
1588992742.018711 	 5.888783 	 5.806628 	 -0.082155
1588992742.133104 	 5.930110 	 5.855921 	 -0.074189
1588992742.246342 	 5.976167 	 5.920650 	 -0.055517
1588992742.280048 	 6.087947 	 6.026456 	 -0.061492
1588992742.405363 	 6.087947 	 6.030937 	 -0.057011
1588992742.518246 	 6.153921 	 6.099399 	 -0.054521
1588992742.639840 	 6.165373 	 6.092429 	 -0.072944
1588992742.752823 	 6.289850 	 6.235827 	 -0.054023
1588992742.778005 	 6.383208 	 6.226118 	 -0.157091
1588992742.911721 	 6.324704 	 6.334413 	 0.009709
1588992743.031273 	 6.409348 	 6.351093 	 -0.058255
1588992743.151452 	 6.455156 	 6.393664 	 -0.061492
1588992743.176581 	 6.393913 	 6.315990 	 -0.077923
1588992743.309796 	 6.549012 	 6.501462 	 -0.047550
1588992743.429431 	 6.575402 	 6.483537 	 -0.091864
1588992743.549022 	 6.615234 	 6.553742 	 -0.061492
1588992743.574003 	 6.603036 	 6.621707 	 0.018672
1588992743.706689 	 6.619964 	 6.615483 	 -0.004481
1588992743.818434 	 6.705107 	 6.625441 	 -0.079666
1588992743.938255 	 6.698883 	 6.688178 	 -0.010705
1588992744.028083 	 6.665772 	 6.689672 	 0.023900
1588992744.097106 	 6.727264 	 6.652080 	 -0.075184
1588992744.216274 	 0.905201 	 1.078722 	 0.173522
1588992744.340873 	 -0.018174 	 -0.000498 	 0.017676
1588992744.451910 	 -0.013693 	 -0.052032 	 -0.038339
1588992744.491860 	 -0.029875 	 -0.067965 	 -0.038090
1588992744.616647 	 -0.038090 	 -0.096346 	 -0.058255
1588992744.728896 	 -0.045559 	 -0.081159 	 -0.035601
1588992744.843201 	 -1.748412 	 -1.131252 	 0.617160
1588992744.868752 	 -2.058112 	 -1.309255 	 0.748857
1588992744.998902 	 -2.490049 	 -1.790983 	 0.699066
1588992745.118709 	 -4.965907 	 -5.025407 	 -0.059500
1588992745.238864 	 -5.129470 	 -5.132458 	 -0.002987
1588992745.268108 	 -5.100592 	 -5.172540 	 -0.071948
1588992745.401047 	 -5.239011 	 -5.246728 	 -0.007718
1588992745.520812 	 -5.355024 	 -5.374691 	 -0.019667
1588992745.640439 	 -5.402823 	 -5.471535 	 -0.068712
1588992745.669837 	 -5.490953 	 -5.504397 	 -0.013444
1588992745.802469 	 -5.630368 	 -5.643812 	 -0.013444
1588992745.919918 	 -5.660243 	 -5.674184 	 -0.013941
1588992746.040805 	 -5.719992 	 -5.732440 	 -0.012448
1588992746.152853 	 -5.879074 	 -5.894260 	 -0.015186
1588992746.177707 	 -5.857913 	 -5.897497 	 -0.039584
1588992746.305705 	 -2.201510 	 -2.139520 	 0.061990
1588992746.418435 	 -0.055019 	 -0.098835 	 -0.043816
1588992746.540743 	 -0.034356 	 -0.088130 	 -0.053774
1588992746.653872 	 0.562390 	 0.422975 	 -0.139415
1588992746.678701 	 0.683880 	 0.624628 	 -0.059251
1588992746.807066 	 1.791481 	 0.864870 	 -0.926611
1588992746.919833 	 1.955293 	 1.107103 	 -0.848190
1588992747.041772 	 4.652473 	 4.575794 	 -0.076678
1588992747.147083 	 4.890225 	 4.845413 	 -0.044812
1588992747.180738 	 4.954206 	 4.894457 	 -0.059749
1588992747.305863 	 5.043083 	 4.972131 	 -0.070952
1588992747.419437 	 5.162581 	 5.110799 	 -0.051783
1588992747.541604 	 5.277599 	 5.227808 	 -0.049791
1588992747.646413 	 5.420997 	 5.352285 	 -0.068712
1588992747.680158 	 5.468049 	 5.298013 	 -0.170036
1588992747.805244 	 5.514355 	 5.464564 	 -0.049791
1588992747.918553 	 5.599747 	 5.539997 	 -0.059749
1588992748.041330 	 5.715013 	 5.625389 	 -0.089624
1588992748.154543 	 5.793434 	 5.752356 	 -0.041078
1588992748.179598 	 5.805632 	 5.713270 	 -0.092362
1588992748.307839 	 5.915671 	 5.843723 	 -0.071948
1588992748.420590 	 6.010522 	 5.910194 	 -0.100329
1588992748.533752 	 6.024215 	 5.985627 	 -0.038588
1588992748.647352 	 6.162634 	 6.110104 	 -0.052530
1588992748.680920 	 6.159647 	 6.064048 	 -0.095599
1588992748.806063 	 6.214168 	 6.144709 	 -0.069458
1588992748.919508 	 6.249768 	 6.200226 	 -0.049542
1588992749.041177 	 6.320969 	 6.266946 	 -0.054023
1588992749.154008 	 6.413332 	 6.325949 	 -0.087383
1588992749.178958 	 6.401880 	 6.311260 	 -0.090620
1588992749.307065 	 6.469596 	 6.395407 	 -0.074189
1588992749.420034 	 6.498972 	 6.448683 	 -0.050289
1588992749.542623 	 6.510922 	 6.441464 	 -0.069458
1588992749.648117 	 6.616977 	 6.553742 	 -0.063235
1588992749.681653 	 6.635400 	 6.527851 	 -0.107549
1588992749.807724 	 6.622952 	 6.553742 	 -0.069210
1588992749.921663 	 0.730434 	 0.725206 	 -0.005228
1588992750.035811 	 -0.050289 	 0.003485 	 0.053774
1588992750.150164 	 -0.079915 	 -0.056513 	 0.023402
1588992750.183690 	 -0.087383 	 -0.075931 	 0.011452
1588992750.309814 	 -0.162070 	 -0.164310 	 -0.002241
1588992750.422265 	 -1.900523 	 -1.174321 	 0.726202
1588992750.535579 	 -2.171386 	 -1.409086 	 0.762300
1588992750.649077 	 -5.027150 	 -5.225567 	 -0.198417
1588992750.682476 	 -5.079430 	 -5.100343 	 -0.020912
1588992750.807771 	 -5.186730 	 -5.221584 	 -0.034854
1588992750.920496 	 -5.246479 	 -5.257433 	 -0.010954
1588992751.033665 	 -5.424233 	 -5.399338 	 0.024896
1588992751.147058 	 -5.469294 	 -5.583564 	 -0.114270
1588992751.180558 	 -5.417014 	 -5.584560 	 -0.167547
1588992751.305297 	 -5.508878 	 -5.683893 	 -0.175015
1588992751.417933 	 -5.776256 	 -5.654019 	 0.122237
1588992751.539743 	 -5.722481 	 -5.884302 	 -0.161821
1588992751.652764 	 -5.861149 	 -5.788455 	 0.072695
1588992751.677710 	 -5.751111 	 -5.946292 	 -0.195181
1588992751.803759 	 -5.937081 	 -5.886045 	 0.051036
1588992751.916189 	 -5.907704 	 -6.041393 	 -0.133689
1588992752.038161 	 -6.102636 	 -6.049857 	 0.052778
1588992752.151065 	 -6.186285 	 -6.207944 	 -0.021659
1588992752.176060 	 -6.181306 	 -6.257237 	 -0.075931
1588992752.304898 	 -5.448382 	 -4.902672 	 0.545710
1588992752.418754 	 -0.854912 	 -0.986858 	 -0.131946
1588992752.541780 	 -0.030124 	 -0.080910 	 -0.050787
1588992752.655419 	 -0.033609 	 -0.068463 	 -0.034854
1588992752.680595 	 -0.058007 	 -0.059500 	 -0.001494
1588992752.807281 	 0.399822 	 0.259162 	 -0.140660
1588992752.920350 	 1.432239 	 0.861634 	 -0.570605
1588992753.034285 	 1.813140 	 0.930096 	 -0.883044
1588992753.148504 	 2.395197 	 2.151470 	 -0.243727
1588992753.182268 	 4.551646 	 4.632058 	 0.080412
1588992753.307415 	 4.808318 	 4.738362 	 -0.069956
1588992753.420011 	 4.949974 	 4.897195 	 -0.052778
1588992753.541869 	 5.093372 	 5.049307 	 -0.044065
1588992753.647088 	 5.235774 	 5.166067 	 -0.069707
1588992753.680704 	 5.273118 	 5.206149 	 -0.066969
1588992753.806117 	 5.394110 	 5.304237 	 -0.089873
1588992753.918753 	 5.436432 	 5.426723 	 -0.009709
1588992754.040692 	 5.579830 	 5.523068 	 -0.056762
1588992754.153943 	 5.705552 	 5.629621 	 -0.075931
1588992754.178971 	 5.721486 	 5.609954 	 -0.111532
1588992754.308253 	 5.788952 	 5.764555 	 -0.024398
1588992754.421598 	 5.875589 	 5.792189 	 -0.083400
1588992754.536240 	 5.919405 	 5.857664 	 -0.061741
1588992754.651575 	 6.046123 	 5.940815 	 -0.105308
1588992754.685122 	 6.101391 	 6.063550 	 -0.037841
1588992754.810862 	 6.091184 	 6.047119 	 -0.044065
1588992754.923164 	 6.185538 	 6.095416 	 -0.090122
1588992755.036628 	 6.242051 	 6.193255 	 -0.048795
1588992755.150492 	 6.320223 	 6.243544 	 -0.076678
1588992755.183923 	 6.375491 	 6.261469 	 -0.114021
1588992755.310031 	 6.439721 	 6.300804 	 -0.138917
1588992755.423413 	 6.493993 	 6.410593 	 -0.083400
1588992755.544946 	 6.487271 	 6.410842 	 -0.076429
1588992755.570342 	 6.564447 	 6.451173 	 -0.113275
1588992755.697138 	 6.552996 	 6.475571 	 -0.077425
1588992755.810432 	 5.482240 	 5.272122 	 -0.210118
1588992755.932908 	 0.509860 	 0.396336 	 -0.113524
1588992756.047897 	 -0.043069 	 0.025891 	 0.068961
1588992756.073242 	 -0.101076 	 -0.020912 	 0.080164
1588992756.202479 	 -2.147984 	 -1.342366 	 0.805619
1588992756.315877 	 -2.399180 	 -1.561197 	 0.837983
1588992756.438985 	 -5.289300 	 -5.398342 	 -0.109042
1588992756.553232 	 -5.491451 	 -5.501658 	 -0.010207
1588992756.578522 	 -5.430208 	 -5.523317 	 -0.093109
1588992756.708070 	 -5.612692 	 -5.623397 	 -0.010705
1588992756.821716 	 -5.611945 	 -5.631862 	 -0.019916
1588992756.935942 	 -5.760074 	 -5.792189 	 -0.032115
1588992757.050478 	 -5.781982 	 -5.840735 	 -0.058753
1588992757.084110 	 -5.825300 	 -5.939072 	 -0.113772
1588992757.210402 	 -5.959238 	 -6.028696 	 -0.069458
1588992757.324975 	 -6.085209 	 -6.139979 	 -0.054770
1588992757.514994 	 -6.209935 	 -6.232092 	 -0.022157
1588992757.556755 	 -6.213172 	 -6.245287 	 -0.032115
1588992757.591698 	 -6.183048 	 -6.231595 	 -0.048546
1588992757.793829 	 -6.223379 	 -6.240806 	 -0.017427
1588992757.822285 	 -6.280141 	 -6.301551 	 -0.021410
1588992758.027046 	 -5.007482 	 -5.130466 	 -0.122984
1588992758.070981 	 -3.242391 	 -3.245378 	 -0.002987
1588992758.085082 	 -3.214259 	 -3.335749 	 -0.121490
1588992758.290599 	 -4.862342 	 -4.928066 	 -0.065724
1588992758.318841 	 -2.698922 	 -3.204799 	 -0.505877
1588992758.504704 	 -0.022655 	 -0.065973 	 -0.043318
1588992758.547186 	 0.279577 	 0.154352 	 -0.125224
1588992758.614315 	 0.599733 	 0.408535 	 -0.191197
1588992758.764285 	 1.739947 	 0.949017 	 -0.790930
1588992758.791823 	 1.806418 	 0.937067 	 -0.869351
1588992758.995574 	 4.541190 	 4.579529 	 0.038339
1588992759.023806 	 5.030137 	 4.899934 	 -0.130204
1588992759.212541 	 5.122998 	 5.119263 	 -0.003734
1588992759.255396 	 5.194946 	 5.202414 	 0.007469
1588992759.269732 	 5.241749 	 5.196688 	 -0.045061
1588992759.481662 	 5.404068 	 5.336601 	 -0.067467
1588992759.510426 	 5.457593 	 5.357015 	 -0.100578
1588992759.704065 	 5.641820 	 5.566636 	 -0.075184
1588992759.749033 	 5.604228 	 5.601738 	 -0.002490
1588992759.816648 	 5.638833 	 5.617920 	 -0.020912
1588992759.972513 	 4.849894 	 4.882009 	 0.032115
1588992760.000679 	 2.982482 	 3.208533 	 0.226051
1588992760.198053 	 -0.070703 	 -0.037343 	 0.033360
1588992760.243354 	 -0.967688 	 -0.963705 	 0.003983
1588992760.317714 	 -2.104168 	 -1.297305 	 0.806863
1588992760.472352 	 -3.895151 	 -5.236023 	 -1.340872
1588992760.501161 	 -5.331622 	 -4.980844 	 0.350778
1588992760.675216 	 -5.045573 	 -5.245235 	 -0.199662
1588992760.700602 	 -5.261915 	 -5.240504 	 0.021410
1588992760.820814 	 -5.216605 	 -5.281084 	 -0.064479
1588992760.935850 	 -5.387637 	 -5.446639 	 -0.059002
1588992761.050902 	 -5.428963 	 -5.471037 	 -0.042073
1588992761.084757 	 -5.585556 	 -5.605473 	 -0.019916
1588992761.209287 	 -5.655015 	 -5.712025 	 -0.057011
1588992761.322590 	 -5.666964 	 -5.709785 	 -0.042820
1588992761.436447 	 -5.691611 	 -5.730697 	 -0.039086
1588992761.551569 	 -5.892767 	 -5.947537 	 -0.054770
1588992761.585411 	 -5.694350 	 -5.722979 	 -0.028630
1588992761.711136 	 -6.061060 	 -6.018987 	 0.042073
1588992761.824603 	 -6.147448 	 -6.152676 	 -0.005228
1588992761.938924 	 -6.135498 	 -6.256988 	 -0.121490
1588992761.993687 	 -6.155165 	 -6.246532 	 -0.091367
1588992762.094883 	 -6.113839 	 -6.223130 	 -0.109291
1588992762.218610 	 -6.248524 	 -6.343126 	 -0.094603
1588992762.338790 	 -6.232092 	 -6.360055 	 -0.127963
1588992762.459694 	 -6.438725 	 -6.390179 	 0.048546
1588992762.484734 	 -6.398146 	 -6.361549 	 0.036596
1588992762.620073 	 -6.415074 	 -6.564945 	 -0.149871
1588992762.740959 	 -6.537560 	 -6.506441 	 0.031119
1588992762.855428 	 -6.429016 	 -6.741206 	 -0.312190
1588992762.880801 	 -6.656312 	 -6.481048 	 0.175264
1588992763.016223 	 -6.632412 	 -6.612994 	 0.019418
1588992763.130700 	 -6.678469 	 -6.635898 	 0.042571
1588992763.245135 	 -6.695398 	 -6.673241 	 0.022157
1588992763.270787 	 -6.883857 	 -6.662038 	 0.221819
1588992763.405877 	 -6.693157 	 -6.773321 	 -0.080164
1588992763.527623 	 -6.728758 	 -6.830580 	 -0.101823
1588992763.649644 	 -6.752906 	 -6.837551 	 -0.084645
1588992763.675287 	 -6.811909 	 -6.922694 	 -0.110785
1588992763.810415 	 -6.805934 	 -6.929416 	 -0.123482
1588992763.931401 	 -6.897549 	 -6.887591 	 0.009958
1588992764.045978 	 -6.884604 	 -6.939125 	 -0.054521
1588992764.071264 	 -3.042231 	 -2.850785 	 0.191446
1588992764.206173 	 -0.036596 	 -0.097839 	 -0.061243
1588992764.320002 	 0.910678 	 0.962709 	 0.052032
1588992764.435223 	 2.246322 	 1.391161 	 -0.855161
1588992764.549990 	 2.293374 	 1.383443 	 -0.909931
1588992764.584310 	 2.654359 	 1.834301 	 -0.820058
1588992764.712452 	 5.434440 	 5.345563 	 -0.088877
1588992764.827227 	 5.542487 	 5.481244 	 -0.061243
1588992764.941886 	 5.595016 	 5.529043 	 -0.065973
1588992764.967626 	 5.644061 	 5.631364 	 -0.012697
1588992765.096724 	 5.771526 	 5.727709 	 -0.043816
1588992765.211488 	 5.843723 	 5.807624 	 -0.036098
1588992765.334300 	 5.957246 	 5.908202 	 -0.049044
1588992765.448980 	 5.969694 	 5.916915 	 -0.052778
1588992765.474515 	 6.105125 	 5.975918 	 -0.129208
1588992765.603993 	 6.124793 	 6.063301 	 -0.061492
1588992765.718374 	 6.137241 	 6.125291 	 -0.011950
1588992765.841721 	 6.209687 	 6.163879 	 -0.045808
1588992765.947787 	 6.287112 	 6.244042 	 -0.043069
1588992765.981720 	 6.337400 	 6.239312 	 -0.098088
1588992766.108729 	 3.231188 	 2.879414 	 -0.351774
1588992766.223119 	 0.092860 	 0.159082 	 0.066222
1588992766.338375 	 -0.123482 	 -0.123731 	 -0.000249
1588992766.422601 	 -2.125827 	 -1.292326 	 0.833502
